Document name,Created by,Created,Modified by,Modified,Coded Segments,Words,Characters,participant_ID,full_clip_name,excerpt_label_final,genre_code,familiarity_specific_level,age_group,country_code,thought_or_not_response.keys,rating_Q1_music_related.response,rating_Q2_spontaneous.response,invalid,rating_Q3_reality.response,general_rating_Q1_familiarity.response,[Natural World],general_rating_Q2_enjoy.response,demographics.headphones,Creatures,demographics.age,demographics.livingCountry,Terrains,demographics.birthCountry,demographics.nativeLanguage,Sky and Space,demographics.otherLanguage,demographics.otherLanguageText,Vegetation,demographics.gender,demographics.hearingImpariments,Water Features,demographics.hearingImpairmentsText,demographics.education,Weather,demographics.musicianIdentification,Fictional and Spiritual Settings,Scene Qualities,Societal Places,Spatial Orientation,Named Regional Places,[Characters],NARRATIONAL,[Character Descriptors],[Settings],[Outfit Details],Accessories,Hair,Outfit Descriptors,Identity,Professions and Pursuits,Music-related Professions and Pursuits,Relations,Archetypes,Social Collectives,Traits,[Named Figures],Creators,Fictional Characters,Historical and Mythical Figures,Performers and Entertainers,[Social Presence],Solitude,Dyads,Groups,Body Parts,[Objects & Things],Consumables,Everyday Objects,Transport,Commerce and Organisations,Materials and Surfaces,Object Qualities,[Actions],[Agentic Actions],Directed Movement,Daily life,Music-linked Movement,Sports,Creating and Performing,Relational and Social,Consuming,Conflict and Wrongdoing,[Processes and States],Perceptual acts,Non-directional Motions,Rest and Leisure,Transforming and Learning,Waiting and Anticipating,[Action Modifiers],Speed,Characterisation,REFERENTIAL,[Music & Sounds],"Instruments, Ensembles, and Imitations",Music Use and Function,Sound Qualities,"Music Genre, Cultural, and Stylistic Labels",Technical and Structural Music Elements,Playback and Listening Devices,Named Artists and Musicians,Named Songs and Lyrics,Sounds and Sound Effects,"[Media, Art, & Technology]",Media Formats,Media Genres and Styles,Media Packaging Structures,Media Techniques and Effects,Music and Sound in Media,Media Companies and Devices,Digital Platforms and Applications,Named Media References,[Chronology & Events],Events and Occasions,Historical Events and Periods,Narrative Progression,Passage and Repetition of Time,Seasons and Time,EXPERIENTIAL,[Symbolic & Sensory Representations],[Sensory Details],[Visual Details],Colour,Illumination,Text,Vantage Point,"Oddities, Effects, Shapes, Patterns",Smell,Bodily Sensation,Conceptual and Metaphorical References,[Subjective & Personal Experience],Emotions and Affective States,Opinions and Preferences,Personal Significance,Personal Time-linked Connections
1690 (4),hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 13:09:00,3,9,47,1690,Fun_L_05_new-clip_Funk_LOW_Walking_Trombone.mp3,Fun_L_05,Fun,L,61to75,US,0,5,4,0,3,1,0,4,1,0,65,United States,0,United States,english,0,,NA,0,Male,0,0,NA,3,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690 (5),hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 12:11:18,1,4,27,1690,Amb_H_05_new-clip_Ambient_HIGH_snowfall.mp3,Amb_H_05,Amb,H,61to75,US,0,4,3,0,2,1,0,3,1,0,65,United States,0,United States,english,0,,NA,0,Male,0,0,NA,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690 (6),hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 12:59:27,2,9,37,1690,"Jaz_L_05_new-clip_Jazz_LOW_Thinking_of_You,_Mjq.mp3",Jaz_L_05,Jaz,L,61to75,US,0,5,5,0,1,2,0,5,1,0,65,United States,0,United States,english,0,,NA,0,Male,0,0,NA,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690 (7),hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 13:31:56,5,7,31,1690,Pop_L_05_new-clip_Pop_HIGH_The_Edge_Of_Glory.mp3,Pop_L_05,Pop,L,61to75,US,0,5,3,0,2,1,0,2,1,0,65,United States,0,United States,english,0,,NA,0,Male,0,0,NA,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1690 (8),hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 13:13:48,3,8,42,1690,"Cla_H_05_new-clip_Classical_HIGH_Wiegenlied,_Op._49,_No._4_-Arr",Cla_H_05,Cla,H,61to75,US,0,5,4,0,2,4,0,4,1,0,65,United States,0,United States,english,0,,NA,0,Male,0,0,NA,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690 (9),hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 13:10:14,5,12,57,1690,Ele_H_05_new-clip_Electronic_HIGH_Electric_Feel.mp3,Ele_H_05,Ele,H,61to75,US,0,4,3,0,2,1,0,2,1,0,65,United States,0,United States,english,0,,NA,0,Male,0,0,NA,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 13:10:17,1,4,15,864,60s_L_10_new-clip_60s_HIGH_Its_Only_Make_Believe_-_Mono.mp3,60s_L_10,60s,L,61to75,UK,0,5,5,0,2,1,0,4,1,0,62,United Kingdom,0,United Kingdom,English,0,,NA,0,Male,0,0,NA,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864 (1),hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 13:13:45,3,9,42,864,Met_H_10_new-clip_Metal_HIGH_Enter_Sandman.mp3,Met_H_10,Met,H,61to75,UK,0,5,5,0,3,1,0,2,1,0,62,United Kingdom,0,United Kingdom,English,0,,NA,0,Male,0,0,NA,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864 (2),hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 12:10:29,1,4,22,864,Amb_L_10_new-clip_Ambient_LOW_Fantasy_and_Reason.mp3,Amb_L_10,Amb,L,61to75,UK,0,5,5,0,5,1,0,4,1,0,62,United Kingdom,0,United Kingdom,English,1,,NA,0,Male,0,0,NA,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864 (3),hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 13:13:47,3,8,35,864,80s_L_10_new-clip_80s_MED_In_Your_Room.mp3,80s_L_10,80s,L,61to75,UK,0,5,5,0,5,1,0,5,1,0,62,United Kingdom,0,United Kingdom,English,0,,NA,0,Male,0,0,NA,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864 (4),hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 12:33:34,2,4,21,864,Fil_H_10_new-clip_Film_HIGH_Main_Theme_-From__The_Dark_Knight_R,Fil_H_10,Fil,H,61to75,UK,0,5,5,0,5,1,0,3,1,0,62,United Kingdom,0,United Kingdom,English,0,,NA,0,Male,0,0,NA,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864 (5),hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 12:52:24,2,4,15,864,Fun_H_10_new-clip_Funk_MED_Darkest_Light.mp3,Fun_H_10,Fun,H,61to75,UK,0,5,5,0,5,1,0,4,1,0,62,United Kingdom,0,United Kingdom,English,0,,NA,0,Male,0,0,NA,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864 (6),hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 12:59:32,1,11,51,864,Cla_L_10_new-clip_Classical_MED_Whitacre-_The_Seal_Lullaby.mp3,Cla_L_10,Cla,L,61to75,UK,0,5,5,0,5,1,0,4,1,0,62,United Kingdom,0,United Kingdom,English,0,,NA,0,Male,0,0,NA,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864 (7),hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 12:52:26,2,6,36,864,Ele_L_10_new-clip_Electronic_LOW_Tape.mp3,Ele_L_10,Ele,L,61to75,UK,0,5,5,0,5,1,0,3,1,0,62,United Kingdom,0,United Kingdom,English,0,,NA,0,Male,0,0,NA,3,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864 (8),hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 12:12:39,1,3,16,864,Jaz_H_10_new-clip_Jazz_HIGH_Summertime.mp3,Jaz_H_10,Jaz,H,61to75,UK,0,5,5,0,5,5,0,5,1,0,62,United Kingdom,0,United Kingdom,English,0,,NA,0,Male,0,0,NA,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864 (9),hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 12:59:32,1,6,24,864,Pop_H_10_new-clip_Pop_HIGH_Love_Again.mp3,Pop_H_10,Pop,H,61to75,UK,0,5,5,0,5,4,0,4,1,0,62,United Kingdom,0,United Kingdom,English,0,,NA,0,Male,0,0,NA,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825 (1),hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,05/03/2026 16:33:46,0,13,83,825,Fun_L_02_new-clip_Funk_LOW_Shes_Gotta_Be.mp3,Fun_L_02,Fun,L,61to75,UK,0,0,0,0,0,1,0,2,1,0,66,United Kingdom,0,United Kingdom,English,0,,NA,0,Male,0,0,NA,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825 (2),hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 13:31:53,7,38,219,825,Ele_H_02_new-clip_Electronic_LOW_Expansion.mp3,Ele_H_02,Ele,H,61to75,UK,0,4,3,0,2,1,0,5,1,0,66,United Kingdom,0,United Kingdom,English,0,,NA,0,Male,0,0,NA,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
825 (3),hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 13:31:52,4,19,116,825,Amb_H_02_new-clip_Ambient_LOW_Value_Kit.mp3,Amb_H_02,Amb,H,61to75,UK,0,5,5,0,1,1,0,5,1,0,66,United Kingdom,1,United Kingdom,English,0,,NA,0,Male,0,1,NA,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
825 (4),hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 13:21:46,1,33,160,825,80s_H_02_new-clip_80s_HIGH_Maneater.mp3,80s_H_02,80s,H,61to75,UK,0,0,0,0,0,5,0,4,1,0,66,United Kingdom,0,United Kingdom,English,0,,NA,0,Male,0,0,NA,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
825 (5),hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 13:10:18,5,18,105,825,"60s_H_02_new-clip_60s_LOW_Walk,_Dont_Run_-_Stereo.mp3",60s_H_02,60s,H,61to75,UK,0,5,5,0,1,4,0,4,1,0,66,United Kingdom,0,United Kingdom,English,0,,NA,0,Male,0,0,NA,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825 (6),hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 12:49:28,3,13,69,825,Cla_H_02_new-clip_Classical_HIGH_Gymnopédie_No._1.mp3,Cla_H_02,Cla,H,61to75,UK,0,5,5,0,1,5,0,5,1,0,66,United Kingdom,0,United Kingdom,English,0,,NA,0,Male,0,0,NA,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825 (8),hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 13:24:09,6,16,99,825,Met_L_02_new-clip_Metal_MED_OptiMystic.mp3,Met_L_02,Met,L,61to75,UK,0,4,3,0,3,1,0,1,1,0,66,United Kingdom,0,United Kingdom,English,0,,NA,0,Male,0,0,NA,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1750,hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 13:11:27,10,42,239,1750,"60s_H_02_new-clip_60s_LOW_Walk,_Dont_Run_-_Stereo.mp3",60s_H_02,60s,H,61to75,US,0,4,4,0,2,3,0,5,1,0,68,United States,1,United States,English,0,,NA,0,Male,0,1,NA,5,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750 (1),hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 13:24:11,8,46,211,1750,Jaz_L_02_new-clip_Jazz_MED_Turiya_and_Ramakrishna.mp3,Jaz_L_02,Jaz,L,61to75,US,0,5,4,0,3,1,0,5,1,0,68,United States,0,United States,English,0,,NA,0,Male,0,0,NA,5,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1750 (2),hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 13:22:57,11,49,260,1750,80s_H_02_new-clip_80s_HIGH_Maneater.mp3,80s_H_02,80s,H,61to75,US,0,4,3,0,4,1,0,5,1,0,68,United States,0,United States,English,0,,NA,0,Male,0,0,NA,5,1,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
1750 (4),hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 13:22:58,12,36,202,1750,Pop_L_02_new-clip_Pop_MED_weekends.mp3,Pop_L_02,Pop,L,61to75,US,0,5,5,0,4,1,0,5,1,0,68,United States,0,United States,English,0,,NA,0,Male,0,0,NA,5,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1750 (7),hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 13:11:29,11,27,152,1750,Fun_L_02_new-clip_Funk_LOW_Shes_Gotta_Be.mp3,Fun_L_02,Fun,L,61to75,US,0,4,3,0,3,1,0,4,1,0,68,United States,0,United States,English,0,,NA,0,Male,0,0,NA,5,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1750 (8),hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 13:28:02,14,47,260,1750,Fil_L_02_new-clip_Film_MED_Bob_Wakes_Up.mp3,Fil_L_02,Fil,L,61to75,US,0,5,5,0,4,1,0,4,1,0,68,United States,0,United States,English,0,,NA,0,Male,0,0,NA,5,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1750 (9),hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 13:21:47,9,29,147,1750,Ele_H_02_new-clip_Electronic_LOW_Expansion.mp3,Ele_H_02,Ele,H,61to75,US,0,4,4,0,3,1,0,5,1,0,68,United States,0,United States,English,0,,NA,0,Male,0,0,NA,5,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1679,hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 12:18:30,2,19,94,1679,80s_H_01_new-clip_80s_HIGH_Take_on_Me.mp3,80s_H_01,80s,H,61to75,US,0,5,5,0,1,3,0,3,1,0,65,United States,0,United States,English,0,,NA,0,Female,0,0,NA,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679 (1),hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 12:33:34,5,20,101,1679,Amb_H_01_new-clip_Ambient_HIGH_A_Walk.mp3,Amb_H_01,Amb,H,61to75,US,0,5,5,0,1,1,0,5,1,0,65,United States,1,United States,English,0,,NA,0,Female,0,1,NA,7,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1679 (2),hazelaileenvanderwalle,10/12/2025 12:05:11,hazelaileenvanderwalle,08/05/2026 12:49:31,1,18,101,1679,Jaz_L_01_new-clip_Jazz_LOW_London_in_July.mp3,Jaz_L_01,Jaz,L,61to75,US,0,5,5,0,2,1,0,2,1,0,65,United States,0,United States,English,0,,NA,0,Female,0,0,NA,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
